gpu, 1, 19, 24, 413, 2961, 1968, 927771
gpu, 1, 19, 20, 211, 2961, 1968, 489780
gpu, 1, 21, 19, 194, 2961, 1968, 476890
gpu, 1, 21, 23, 453, 2961, 1968, 830341
gpu, 1, 22, 21, 412, 2961, 1968, 779186
gpu, 1, 21, 26, 477, 2961, 1968, 871742
gpu, 1, 20, 24, 422, 2961, 1968, 798150
gpu, 1, 20, 23, 439, 2961, 1968, 787663
gpu, 1, 21, 22, 417, 2961, 1968, 765104
gpu, 1, 22, 22, 419, 2961, 1968, 785039
gpu, 1, 21, 23, 402, 2961, 1968, 766922
gpu, 1, 20, 21, 405, 2961, 1968, 725464
gpu, 1, 20, 21, 362, 2961, 1968, 563147
gpu, 1, 20, 21, 395, 2961, 1968, 627458
gpu, 1, 21, 21, 393, 2961, 1968, 750514
gpu, 1, 17, 23, 270, 2961, 1968, 586968
gpu, 1, 19, 22, 155, 2961, 1968, 424936
gpu, 1, 20, 27, 161, 2961, 1968, 488549
gpu, 1, 16, 26, 309, 2961, 1968, 622645
gpu, 1, 20, 21, 410, 2961, 1968, 744269
gpu, 1, 21, 23, 423, 2961, 1968, 795868
gpu, 1, 21, 23, 411, 2961, 1968, 681551
gpu, 1, 21, 21, 360, 2961, 1968, 698292
gpu, 1, 19, 21, 376, 2961, 1968, 693221
gpu, 1, 23, 23, 449, 2961, 1968, 826332
gpu, 1, 21, 21, 396, 2961, 1968, 747675
gpu, 1, 21, 21, 410, 2961, 1968, 658191
gpu, 1, 20, 21, 393, 2961, 1968, 712893
gpu, 1, 21, 20, 393, 2961, 1968, 696498
gpu, 1, 20, 21, 386, 2961, 1968, 698171
gpu, 1, 22, 24, 433, 2961, 1968, 799124
gpu, 1, 21, 22, 434, 2961, 1968, 779349
gpu, 1, 23, 23, 441, 2961, 1968, 830391
gpu, 1, 21, 21, 402, 2961, 1968, 731423
gpu, 1, 20, 22, 400, 2961, 1968, 698929
gpu, 1, 21, 21, 403, 2961, 1968, 740151
gpu, 1, 20, 20, 379, 2961, 1968, 691382
gpu, 1, 19, 23, 380, 2961, 1968, 707241
gpu, 1, 16, 24, 217, 2961, 1968, 509934
gpu, 1, 18, 24, 194, 2961, 1968, 466630
gpu, 1, 20, 22, 395, 2961, 1968, 755355
gpu, 1, 22, 22, 236, 2961, 1968, 545265
gpu, 1, 19, 19, 169, 2961, 1968, 427273
gpu, 1, 21, 22, 422, 2961, 1968, 768785
gpu, 1, 21, 23, 420, 2961, 1968, 752222
gpu, 1, 20, 20, 355, 2961, 1968, 674059
gpu, 1, 22, 20, 395, 2961, 1968, 748827
gpu, 1, 21, 22, 444, 2961, 1968, 793399
gpu, 1, 23, 21, 462, 2961, 1968, 824198
gpu, 1, 25, 20, 449, 2961, 1968, 830690
gpu, 1, 20, 20, 394, 2961, 1968, 720314
gpu, 1, 20, 21, 389, 2961, 1968, 727992
gpu, 1, 23, 15, 199, 2961, 1968, 477963
gpu, 1, 23, 17, 198, 2961, 1968, 476079
gpu, 1, 20, 23, 419, 2961, 1968, 766725
gpu, 1, 20, 22, 371, 2961, 1968, 716611
gpu, 1, 18, 22, 379, 2961, 1968, 696252
gpu, 1, 24, 22, 459, 2961, 1968, 836079
gpu, 1, 21, 22, 442, 2961, 1968, 776639
gpu, 1, 20, 20, 358, 2961, 1968, 673209
gpu, 1, 22, 22, 424, 2961, 1968, 800804
gpu, 1, 20, 19, 354, 2961, 1968, 683545
gpu, 1, 26, 22, 470, 2961, 1968, 894115
gpu, 1, 25, 23, 440, 2961, 1968, 819871
gpu, 1, 21, 20, 349, 2961, 1968, 686771
gpu, 1, 21, 23, 418, 2961, 1968, 785983
gpu, 1, 20, 19, 364, 2961, 1968, 660291
gpu, 1, 22, 21, 396, 2961, 1968, 757501
gpu, 1, 21, 24, 400, 2961, 1968, 772587
gpu, 1, 20, 25, 425, 2961, 1968, 772438
gpu, 1, 23, 24, 479, 2961, 1968, 856266
gpu, 1, 21, 24, 439, 2961, 1968, 805034
gpu, 1, 21, 25, 451, 2961, 1968, 797675
gpu, 1, 24, 24, 463, 2961, 1968, 867873
gpu, 1, 20, 21, 406, 2961, 1968, 726275
gpu, 1, 19, 23, 367, 2961, 1968, 697083
gpu, 1, 18, 21, 354, 2961, 1968, 645585
gpu, 1, 20, 24, 455, 2961, 1968, 817530
gpu, 1, 22, 16, 201, 2961, 1968, 486626
gpu, 1, 22, 18, 189, 2961, 1968, 462704
gpu, 1, 18, 22, 351, 2961, 1968, 646798
gpu, 1, 21, 21, 416, 2961, 1968, 763406
gpu, 1, 20, 20, 397, 2961, 1968, 718105
gpu, 1, 20, 21, 223, 2961, 1968, 517129
gpu, 1, 18, 19, 176, 2961, 1968, 402453
gpu, 1, 23, 20, 224, 2961, 1968, 526316
gpu, 1, 23, 21, 244, 2961, 1968, 523250
gpu, 1, 23, 21, 469, 2961, 1968, 735524
gpu, 1, 20, 24, 446, 2961, 1968, 760604
gpu, 1, 22, 21, 417, 2961, 1968, 781737
gpu, 1, 13, 21, 137, 2961, 1968, 382756
gpu, 1, 16, 21, 186, 2961, 1968, 446497
gpu, 1, 20, 23, 460, 2961, 1968, 729796
gpu, 1, 21, 20, 334, 2961, 1968, 626410
gpu, 1, 21, 21, 413, 2961, 1968, 738462
gpu, 1, 21, 23, 423, 2961, 1968, 753522
gpu, 1, 14, 22, 180, 2961, 1968, 448214
gpu, 1, 18, 21, 178, 2961, 1968, 437108
gpu, 1, 22, 21, 456, 2961, 1968, 814652
gpu, 1, 21, 25, 423, 2961, 1968, 799769
gpu, 1, 21, 21, 406, 2961, 1968, 741611
gpu, 1, 17, 24, 257, 2961, 1968, 546897
gpu, 1, 20, 25, 443, 2961, 1968, 785640
gpu, 1, 20, 19, 356, 2961, 1968, 664775
gpu, 1, 20, 21, 336, 2961, 1968, 663453
gpu, 1, 23, 19, 371, 2961, 1968, 710065
gpu, 1, 21, 20, 403, 2961, 1968, 718981
gpu, 1, 20, 24, 466, 2961, 1968, 822587
gpu, 1, 19, 23, 366, 2961, 1968, 678166
gpu, 1, 25, 21, 453, 2961, 1968, 805727
gpu, 1, 19, 20, 362, 2961, 1968, 669620
gpu, 1, 20, 20, 393, 2961, 1968, 700811
gpu, 1, 22, 21, 420, 2961, 1968, 773286
gpu, 1, 20, 22, 433, 2961, 1968, 761796
gpu, 1, 21, 17, 328, 2961, 1968, 629009
gpu, 1, 22, 21, 423, 2961, 1968, 776723
gpu, 1, 21, 15, 157, 2961, 1968, 418933
gpu, 1, 21, 13, 165, 2961, 1968, 413864
gpu, 1, 19, 31, 439, 2961, 1968, 805079
gpu, 1, 20, 22, 440, 2961, 1968, 700783
gpu, 1, 21, 27, 468, 2961, 1968, 855931
gpu, 1, 22, 20, 367, 2961, 1968, 699533
gpu, 1, 20, 22, 421, 2961, 1968, 745665
gpu, 1, 20, 25, 394, 2961, 1968, 734727
gpu, 1, 26, 20, 440, 2961, 1968, 794062
gpu, 1, 22, 20, 417, 2961, 1968, 774228
gpu, 1, 20, 16, 320, 2961, 1968, 556521
gpu, 1, 22, 19, 224, 2961, 1968, 518770
gpu, 1, 22, 21, 225, 2961, 1968, 485864
gpu, 1, 20, 22, 440, 2961, 1968, 701157
gpu, 1, 20, 27, 490, 2961, 1968, 858949
gpu, 1, 22, 20, 425, 2961, 1968, 755192
gpu, 1, 21, 22, 444, 2961, 1968, 772364
gpu, 1, 21, 21, 213, 2961, 1968, 485717
gpu, 1, 19, 17, 154, 2961, 1968, 403071
gpu, 1, 20, 21, 398, 2961, 1968, 721571
gpu, 1, 22, 23, 476, 2961, 1968, 827371
gpu, 1, 21, 20, 406, 2961, 1968, 740807
gpu, 1, 20, 20, 381, 2961, 1968, 708711
gpu, 1, 21, 21, 432, 2961, 1968, 763662
gpu, 1, 20, 26, 439, 2961, 1968, 787195
gpu, 1, 23, 20, 444, 2961, 1968, 784521
gpu, 1, 20, 16, 320, 2961, 1968, 553233
gpu, 1, 21, 19, 352, 2961, 1968, 683927
gpu, 1, 21, 20, 377, 2961, 1968, 714653
gpu, 1, 20, 22, 349, 2961, 1968, 675063
gpu, 1, 20, 22, 421, 2961, 1968, 652116
gpu, 1, 21, 18, 361, 2961, 1968, 682253
gpu, 1, 21, 20, 388, 2961, 1968, 721524
gpu, 1, 20, 21, 401, 2961, 1968, 693499
gpu, 1, 21, 27, 483, 2961, 1968, 858221
gpu, 1, 20, 22, 387, 2961, 1968, 719599
gpu, 1, 21, 21, 438, 2961, 1968, 746361
gpu, 1, 20, 29, 472, 2961, 1968, 851590
gpu, 1, 24, 19, 218, 2961, 1968, 514110
gpu, 1, 24, 18, 230, 2961, 1968, 479865
gpu, 1, 20, 21, 420, 2961, 1968, 670504
gpu, 1, 22, 20, 433, 2961, 1968, 764942
gpu, 1, 20, 18, 349, 2961, 1968, 643251
gpu, 1, 22, 20, 440, 2961, 1968, 702432
gpu, 1, 21, 21, 409, 2961, 1968, 730023
gpu, 1, 20, 21, 420, 2961, 1968, 678415
gpu, 1, 21, 21, 433, 2961, 1968, 763842
gpu, 1, 20, 18, 322, 2961, 1968, 627428
gpu, 1, 22, 19, 234, 2961, 1968, 507469
gpu, 1, 22, 18, 190, 2961, 1968, 445001
gpu, 1, 20, 21, 403, 2961, 1968, 717328
gpu, 1, 20, 20, 400, 2961, 1968, 642962
gpu, 1, 20, 22, 422, 2961, 1968, 760914
gpu, 1, 21, 21, 421, 2961, 1968, 722240
gpu, 1, 22, 20, 424, 2961, 1968, 727346
gpu, 1, 21, 20, 397, 2961, 1968, 738121
gpu, 1, 20, 21, 420, 2961, 1968, 653981
gpu, 1, 21, 21, 424, 2961, 1968, 766576
gpu, 1, 21, 25, 411, 2961, 1968, 774918
gpu, 1, 22, 21, 435, 2961, 1968, 783967
gpu, 1, 20, 21, 405, 2961, 1968, 739009
gpu, 1, 20, 17, 340, 2961, 1968, 576863
gpu, 1, 20, 20, 400, 2961, 1968, 646961
gpu, 1, 21, 21, 423, 2961, 1968, 779238
gpu, 1, 21, 20, 408, 2961, 1968, 725087
gpu, 1, 23, 22, 440, 2961, 1968, 820853
gpu, 1, 20, 26, 343, 2961, 1968, 681817
gpu, 1, 21, 24, 417, 2961, 1968, 764868
gpu, 1, 21, 19, 384, 2961, 1968, 706073
gpu, 1, 21, 22, 426, 2961, 1968, 762973
gpu, 1, 20, 19, 375, 2961, 1968, 687989
gpu, 1, 19, 20, 183, 2961, 1968, 438918
gpu, 1, 20, 20, 230, 2961, 1968, 477442
gpu, 1, 20, 21, 335, 2961, 1968, 657434
gpu, 1, 20, 18, 360, 2961, 1968, 598973
gpu, 1, 22, 20, 415, 2961, 1968, 746836
gpu, 1, 20, 21, 420, 2961, 1968, 672067
gpu, 1, 20, 21, 420, 2961, 1968, 574068
gpu, 1, 20, 21, 390, 2961, 1968, 629616
gpu, 1, 20, 21, 387, 2961, 1968, 618400
gpu, 1, 20, 19, 349, 2961, 1968, 674932
gpu, 1, 21, 21, 425, 2961, 1968, 748120
gpu, 1, 20, 18, 351, 2961, 1968, 655159
gpu, 1, 20, 21, 402, 2961, 1968, 716008
gpu, 1, 20, 20, 400, 2961, 1968, 645656
gpu, 1, 20, 19, 371, 2961, 1968, 687631
gpu, 1, 20, 21, 420, 2961, 1968, 675366
gpu, 1, 20, 20, 400, 2961, 1968, 647576
gpu, 1, 20, 20, 400, 2961, 1968, 549591
gpu, 1, 20, 27, 375, 2961, 1968, 735324
gpu, 1, 21, 21, 436, 2961, 1968, 767547
gpu, 1, 21, 20, 415, 2961, 1968, 740062
gpu, 1, 20, 22, 417, 2961, 1968, 751774
gpu, 1, 21, 21, 410, 2961, 1968, 749021
gpu, 1, 21, 20, 406, 2961, 1968, 742366
gpu, 1, 23, 21, 238, 2961, 1968, 529614
gpu, 1, 22, 18, 209, 2961, 1968, 471557
gpu, 1, 20, 21, 420, 2961, 1968, 672420
gpu, 1, 21, 21, 425, 2961, 1968, 773719
gpu, 1, 21, 20, 420, 2961, 1968, 675171
gpu, 1, 21, 20, 405, 2961, 1968, 638666
gpu, 1, 20, 18, 360, 2961, 1968, 597742
gpu, 1, 20, 21, 415, 2961, 1968, 737919
gpu, 1, 21, 20, 395, 2961, 1968, 708149
gpu, 1, 21, 20, 420, 2961, 1968, 580051
gpu, 1, 21, 21, 422, 2961, 1968, 768592
gpu, 1, 20, 21, 358, 2961, 1968, 704870
gpu, 1, 21, 20, 420, 2961, 1968, 650910
gpu, 1, 20, 21, 420, 2961, 1968, 648448
gpu, 1, 20, 21, 403, 2961, 1968, 620564
gpu, 1, 20, 20, 388, 2961, 1968, 710784
gpu, 1, 21, 21, 423, 2961, 1968, 741268
gpu, 1, 21, 20, 417, 2961, 1968, 744285
gpu, 1, 21, 24, 442, 2961, 1968, 797656
gpu, 1, 21, 19, 385, 2961, 1968, 717043
gpu, 1, 20, 21, 419, 2961, 1968, 737830
gpu, 1, 20, 19, 380, 2961, 1968, 620938
gpu, 1, 21, 21, 380, 2961, 1968, 712533
gpu, 1, 20, 18, 360, 2961, 1968, 599220
gpu, 1, 21, 21, 418, 2961, 1968, 740328
gpu, 1, 20, 19, 366, 2961, 1968, 687381
gpu, 1, 20, 21, 409, 2961, 1968, 741239
gpu, 1, 20, 21, 420, 2961, 1968, 576439
gpu, 1, 22, 20, 411, 2961, 1968, 754404
gpu, 1, 21, 21, 224, 2961, 1968, 470089
gpu, 1, 21, 20, 220, 2961, 1968, 482429
gpu, 1, 21, 21, 426, 2961, 1968, 749414
gpu, 1, 20, 20, 392, 2961, 1968, 715416
gpu, 1, 20, 20, 400, 2961, 1968, 550162
gpu, 1, 20, 21, 420, 2961, 1968, 674678
gpu, 1, 20, 18, 360, 2961, 1968, 598374
gpu, 1, 24, 25, 487, 2961, 1968, 904894
gpu, 1, 20, 21, 405, 2961, 1968, 736615
gpu, 1, 20, 20, 400, 2961, 1968, 644897
gpu, 1, 20, 20, 398, 2961, 1968, 612394
gpu, 1, 21, 21, 431, 2961, 1968, 770594
gpu, 1, 20, 20, 400, 2961, 1968, 650523
gpu, 1, 20, 22, 399, 2961, 1968, 732100
gpu, 1, 21, 20, 419, 2961, 1968, 748842
gpu, 1, 20, 20, 400, 2961, 1968, 646678
gpu, 1, 20, 20, 400, 2961, 1968, 551345
gpu, 1, 20, 21, 420, 2961, 1968, 675627
gpu, 1, 20, 18, 360, 2961, 1968, 603611
gpu, 1, 20, 21, 407, 2961, 1968, 722876
gpu, 1, 20, 19, 371, 2961, 1968, 691932
gpu, 1, 21, 20, 412, 2961, 1968, 730320
gpu, 1, 20, 20, 400, 2961, 1968, 647763
gpu, 1, 22, 21, 444, 2961, 1968, 789788
gpu, 1, 22, 20, 408, 2961, 1968, 753909
gpu, 1, 20, 20, 400, 2961, 1968, 650912
gpu, 1, 21, 20, 417, 2961, 1968, 735028
gpu, 1, 21, 20, 420, 2961, 1968, 576559
gpu, 1, 21, 20, 420, 2961, 1968, 577284
gpu, 1, 20, 21, 420, 2961, 1968, 653935
gpu, 1, 20, 20, 394, 2961, 1968, 710670
gpu, 1, 21, 21, 420, 2961, 1968, 764418
gpu, 1, 21, 20, 420, 2961, 1968, 672613
gpu, 1, 21, 21, 418, 2961, 1968, 760659
gpu, 1, 21, 20, 406, 2961, 1968, 723003
gpu, 1, 20, 20, 400, 2961, 1968, 645342
gpu, 1, 20, 19, 361, 2961, 1968, 694388
gpu, 1, 20, 20, 400, 2961, 1968, 650308
gpu, 1, 21, 20, 420, 2961, 1968, 674850
gpu, 1, 21, 21, 424, 2961, 1968, 762017
gpu, 1, 20, 21, 400, 2961, 1968, 743335
gpu, 1, 21, 21, 419, 2961, 1968, 774192
gpu, 1, 20, 20, 400, 2961, 1968, 646920
gpu, 1, 20, 21, 420, 2961, 1968, 675973
gpu, 1, 21, 20, 412, 2961, 1968, 720488
gpu, 1, 21, 20, 413, 2961, 1968, 636295
gpu, 1, 21, 21, 423, 2961, 1968, 751287
gpu, 1, 20, 21, 391, 2961, 1968, 725640
gpu, 1, 21, 20, 413, 2961, 1968, 707047
gpu, 1, 21, 21, 424, 2961, 1968, 751634
gpu, 1, 21, 21, 434, 2961, 1968, 682146
gpu, 1, 21, 21, 438, 2961, 1968, 673190
gpu, 1, 20, 21, 420, 2961, 1968, 677370
gpu, 1, 20, 20, 393, 2961, 1968, 705651
gpu, 1, 21, 21, 426, 2961, 1968, 756584
gpu, 1, 20, 20, 400, 2961, 1968, 651373
gpu, 1, 21, 19, 384, 2961, 1968, 667603
gpu, 1, 21, 20, 407, 2961, 1968, 725967
gpu, 1, 21, 21, 414, 2961, 1968, 771070
gpu, 1, 21, 20, 411, 2961, 1968, 737717
gpu, 1, 22, 21, 413, 2961, 1968, 750037
gpu, 1, 20, 21, 406, 2961, 1968, 740726
gpu, 1, 20, 20, 400, 2961, 1968, 648904
gpu, 1, 21, 20, 408, 2961, 1968, 729537
gpu, 1, 21, 20, 415, 2961, 1968, 642812
gpu, 1, 21, 20, 417, 2961, 1968, 638965
gpu, 1, 21, 20, 407, 2961, 1968, 642392
gpu, 1, 20, 20, 400, 2961, 1968, 647775
gpu, 1, 20, 20, 400, 2961, 1968, 550179
gpu, 1, 21, 20, 420, 2961, 1968, 676680
gpu, 1, 21, 20, 401, 2961, 1968, 615168
gpu, 1, 21, 20, 401, 2961, 1968, 650295
gpu, 1, 21, 21, 422, 2961, 1968, 773454
gpu, 1, 21, 21, 422, 2961, 1968, 654427
gpu, 1, 21, 21, 429, 2961, 1968, 659329
gpu, 1, 21, 20, 420, 2961, 1968, 677496
gpu, 1, 20, 20, 400, 2961, 1968, 646543
gpu, 1, 21, 21, 426, 2961, 1968, 777148
gpu, 1, 21, 20, 420, 2961, 1968, 673151
gpu, 1, 21, 20, 420, 2961, 1968, 578835
gpu, 1, 21, 20, 394, 2961, 1968, 637411
gpu, 1, 21, 20, 413, 2961, 1968, 649521
gpu, 1, 21, 21, 429, 2961, 1968, 758841
gpu, 1, 21, 20, 420, 2961, 1968, 673760
gpu, 1, 20, 21, 414, 2961, 1968, 709812
gpu, 1, 20, 20, 400, 2961, 1968, 649916
gpu, 1, 21, 21, 440, 2961, 1968, 774173
gpu, 1, 21, 20, 420, 2961, 1968, 675538
gpu, 1, 21, 20, 420, 2961, 1968, 577544
gpu, 1, 20, 21, 420, 2961, 1968, 651477
gpu, 1, 21, 20, 420, 2961, 1968, 651960
gpu, 1, 20, 20, 400, 2961, 1968, 645158
gpu, 1, 20, 20, 400, 2961, 1968, 547510
gpu, 1, 20, 20, 400, 2961, 1968, 552645
gpu, 1, 20, 20, 400, 2961, 1968, 553608
gpu, 1, 20, 20, 400, 2961, 1968, 554358
gpu, 1, 21, 21, 438, 2961, 1968, 768183
gpu, 1, 21, 21, 419, 2961, 1968, 680022
gpu, 1, 21, 20, 402, 2961, 1968, 717919
gpu, 1, 21, 20, 404, 2961, 1968, 629757
gpu, 1, 22, 21, 431, 2961, 1968, 785505
gpu, 1, 21, 21, 441, 2961, 1968, 675092
gpu, 1, 20, 20, 400, 2961, 1968, 649451
gpu, 1, 20, 20, 400, 2961, 1968, 550780
gpu, 1, 20, 20, 400, 2961, 1968, 549707
gpu, 1, 22, 20, 404, 2961, 1968, 745476
gpu, 1, 20, 20, 400, 2961, 1968, 646735
gpu, 1, 21, 20, 420, 2961, 1968, 670559
gpu, 1, 20, 20, 400, 2961, 1968, 648082
gpu, 1, 21, 20, 419, 2961, 1968, 741235
gpu, 1, 21, 20, 420, 2961, 1968, 580279
gpu, 1, 21, 21, 420, 2961, 1968, 756519
gpu, 1, 21, 21, 432, 2961, 1968, 675060
gpu, 1, 20, 20, 400, 2961, 1968, 646144
gpu, 1, 20, 20, 400, 2961, 1968, 551850
gpu, 1, 20, 20, 400, 2961, 1968, 550735
gpu, 1, 21, 21, 423, 2961, 1968, 745065
gpu, 1, 21, 20, 420, 2961, 1968, 670119
gpu, 1, 21, 20, 420, 2961, 1968, 578975
gpu, 1, 20, 20, 400, 2961, 1968, 647688
gpu, 1, 20, 20, 400, 2961, 1968, 548620
gpu, 1, 20, 20, 400, 2961, 1968, 553483
gpu, 1, 21, 20, 420, 2961, 1968, 678025
gpu, 1, 20, 21, 420, 2961, 1968, 647717
gpu, 1, 20, 20, 400, 2961, 1968, 647873
gpu, 1, 20, 20, 400, 2961, 1968, 553309
gpu, 1, 20, 20, 400, 2961, 1968, 549532
gpu, 1, 21, 21, 435, 2961, 1968, 771314
gpu, 1, 21, 20, 405, 2961, 1968, 720581
gpu, 1, 20, 20, 400, 2961, 1968, 652228
gpu, 1, 21, 21, 435, 2961, 1968, 765573
gpu, 1, 20, 20, 400, 2961, 1968, 654505
gpu, 1, 21, 20, 420, 2961, 1968, 676653
gpu, 1, 20, 20, 400, 2961, 1968, 653863
gpu, 1, 20, 20, 400, 2961, 1968, 550614
gpu, 1, 21, 20, 420, 2961, 1968, 680673
gpu, 1, 21, 21, 422, 2961, 1968, 776548
gpu, 1, 21, 20, 418, 2961, 1968, 741144
gpu, 1, 21, 21, 422, 2961, 1968, 772887
gpu, 1, 20, 21, 420, 2961, 1968, 677378
gpu, 1, 20, 20, 400, 2961, 1968, 654039
gpu, 1, 21, 20, 420, 2961, 1968, 671106
gpu, 1, 20, 20, 400, 2961, 1968, 647240
gpu, 1, 20, 20, 400, 2961, 1968, 550435
gpu, 1, 21, 20, 420, 2961, 1968, 677772
gpu, 1, 21, 20, 420, 2961, 1968, 581205
gpu, 1, 21, 20, 420, 2961, 1968, 580306
gpu, 1, 21, 21, 429, 2961, 1968, 758932
gpu, 1, 20, 20, 400, 2961, 1968, 649767
gpu, 1, 20, 20, 400, 2961, 1968, 552762
gpu, 1, 20, 20, 400, 2961, 1968, 551441
gpu, 1, 20, 20, 400, 2961, 1968, 551111
gpu, 1, 20, 20, 400, 2961, 1968, 552626
gpu, 1, 20, 21, 420, 2961, 1968, 676603
gpu, 1, 21, 20, 420, 2961, 1968, 653683
gpu, 1, 20, 20, 400, 2961, 1968, 650827
gpu, 1, 21, 20, 420, 2961, 1968, 677843
gpu, 1, 21, 21, 432, 2961, 1968, 773562
gpu, 1, 20, 20, 400, 2961, 1968, 645223
gpu, 1, 21, 21, 441, 2961, 1968, 703407
gpu, 1, 20, 20, 400, 2961, 1968, 652896
gpu, 1, 20, 20, 400, 2961, 1968, 549846
gpu, 1, 20, 21, 420, 2961, 1968, 677551
gpu, 1, 21, 20, 420, 2961, 1968, 651092
gpu, 1, 21, 20, 411, 2961, 1968, 635717
gpu, 1, 21, 20, 420, 2961, 1968, 581553
gpu, 1, 20, 20, 400, 2961, 1968, 648285
gpu, 1, 21, 20, 420, 2961, 1968, 672285
gpu, 1, 20, 20, 400, 2961, 1968, 648856
gpu, 1, 20, 20, 400, 2961, 1968, 546538
gpu, 1, 21, 21, 439, 2961, 1968, 770159
gpu, 1, 21, 21, 403, 2961, 1968, 651494
gpu, 1, 21, 20, 420, 2961, 1968, 669996
gpu, 1, 20, 21, 420, 2961, 1968, 653041
gpu, 1, 21, 20, 420, 2961, 1968, 649545
gpu, 1, 21, 20, 415, 2961, 1968, 648050
gpu, 1, 20, 20, 400, 2961, 1968, 648019
gpu, 1, 21, 20, 420, 2961, 1968, 671500
gpu, 1, 21, 20, 407, 2961, 1968, 649952
gpu, 1, 21, 20, 420, 2961, 1968, 576196
gpu, 1, 21, 20, 420, 2961, 1968, 582239
gpu, 1, 20, 20, 400, 2961, 1968, 647742
gpu, 1, 20, 20, 400, 2961, 1968, 549117
gpu, 1, 20, 20, 400, 2961, 1968, 552554
gpu, 1, 21, 20, 420, 2961, 1968, 670880
gpu, 1, 21, 21, 440, 2961, 1968, 772144
gpu, 1, 20, 21, 409, 2961, 1968, 730983
gpu, 1, 21, 20, 409, 2961, 1968, 717498
gpu, 1, 20, 20, 400, 2961, 1968, 643257
gpu, 1, 20, 20, 400, 2961, 1968, 554539
gpu, 1, 21, 21, 438, 2961, 1968, 764105
gpu, 1, 21, 20, 405, 2961, 1968, 719209
gpu, 1, 20, 21, 411, 2961, 1968, 713090
gpu, 1, 20, 20, 400, 2961, 1968, 640406
gpu, 1, 21, 20, 413, 2961, 1968, 725184
gpu, 1, 20, 20, 400, 2961, 1968, 648933
gpu, 1, 20, 20, 400, 2961, 1968, 548861
gpu, 1, 20, 20, 400, 2961, 1968, 549846
gpu, 1, 20, 20, 400, 2961, 1968, 553054
gpu, 1, 20, 20, 400, 2961, 1968, 549150
gpu, 1, 20, 20, 400, 2961, 1968, 551584
gpu, 1, 20, 20, 400, 2961, 1968, 550329
gpu, 1, 20, 20, 400, 2961, 1968, 553769
gpu, 1, 20, 20, 400, 2961, 1968, 550686
